N,vol,price,time
2414,1.750709533691406e-01,8.199949374780120e+00,2.028640000000000e+05
2415,1.750682830810547e-01,8.200090025114070e+00,2.038720000000000e+05
2416,1.750709533691406e-01,8.199951010247119e+00,2.036960000000000e+05
2417,1.750682830810547e-01,8.200087951346088e+00,2.108480000000000e+05
2418,1.750709533691406e-01,8.199952638561552e+00,2.079520000000000e+05
2419,1.750682830810547e-01,8.200085877973832e+00,2.104000000000000e+05
2420,1.750709533691406e-01,8.199954259719826e+00,2.051360000000000e+05
2421,1.750682830810547e-01,8.200083805048150e+00,2.251200000000000e+05
2422,1.750709533691406e-01,8.199955873753236e+00,2.015680000000000e+05
2423,1.750682830810547e-01,8.200081732653342e+00,2.082560000000000e+05
2424,1.750709533691406e-01,8.199957480766344e+00,2.026720000000000e+05
2425,1.750682830810547e-01,8.200079660687159e+00,2.206400000000000e+05
2426,1.750709533691406e-01,8.199959080641882e+00,1.988000000000000e+05
2427,1.750682830810547e-01,8.200077589121683e+00,2.146240000000000e+05
2428,1.750709533691406e-01,8.199960673481147e+00,2.087840000000000e+05
2429,1.750682830810547e-01,8.200075518151696e+00,2.194720000000000e+05
2430,1.750709533691406e-01,8.199962259349537e+00,2.181120000000000e+05
2431,1.750686645507813e-01,8.200073447559959e+00,1.925760000000000e+05
2432,1.750705718994141e-01,8.199963838128587e+00,2.215040000000000e+05
2433,1.750686645507813e-01,8.200071377465978e+00,1.975040000000000e+05
2434,1.750705718994141e-01,8.199965409990826e+00,2.144960000000000e+05
2435,1.750686645507813e-01,8.200069307875424e+00,1.964480000000000e+05
2436,1.750705718994141e-01,8.199966974925097e+00,2.230080000000000e+05
2437,1.750686645507813e-01,8.200067238794139e+00,1.979840000000000e+05
2438,1.750705718994141e-01,8.199968532920240e+00,2.113280000000000e+05
2439,1.750686645507813e-01,8.200065170113739e+00,2.039040000000000e+05
2440,1.750705718994141e-01,8.199970083962768e+00,2.157440000000000e+05
2441,1.750686645507813e-01,8.200063102025524e+00,1.980480000000000e+05
2442,1.750705718994141e-01,8.199971628149726e+00,2.122560000000000e+05
2443,1.750686645507813e-01,8.200061034343852e+00,1.932640000000000e+05
2444,1.750705718994141e-01,8.199973165465931e+00,2.198080000000000e+05
2445,1.750686645507813e-01,8.200058967222224e+00,2.006560000000000e+05
2446,1.750705718994141e-01,8.199974695935067e+00,2.202720000000000e+05
2447,1.750686645507813e-01,8.200056900512346e+00,2.060640000000000e+05
2448,1.750705718994141e-01,8.199976219612626e+00,2.199040000000000e+05
2449,1.750690460205078e-01,8.200054834401097e+00,2.133600000000000e+05
2450,1.750705718994141e-01,8.199977736446632e+00,2.147680000000000e+05
2451,1.750690460205078e-01,8.200052768663298e+00,2.280640000000000e+05
2452,1.750705718994141e-01,8.199979246602378e+00,2.145280000000000e+05
2453,1.750690460205078e-01,8.200050703487680e+00,2.243360000000000e+05
2454,1.750701904296875e-01,8.199980749877717e+00,1.836960000000000e+05
2455,1.750690460205078e-01,8.200048638834289e+00,2.157600000000000e+05
2456,1.750701904296875e-01,8.199982246512191e+00,1.958720000000000e+05
2457,1.750690460205078e-01,8.200046574661730e+00,2.204800000000000e+05
2458,1.750701904296875e-01,8.199983736372923e+00,2.029600000000000e+05
2459,1.750690460205078e-01,8.200044511044888e+00,2.274400000000000e+05
2460,1.750701904296875e-01,8.199985219588651e+00,1.835520000000000e+05
2461,1.750690460205078e-01,8.200042447863805e+00,2.258240000000000e+05
2462,1.750701904296875e-01,8.199986696137323e+00,1.876320000000000e+05
2463,1.750690460205078e-01,8.200040385230487e+00,2.136320000000000e+05
2464,1.750701904296875e-01,8.199988166070748e+00,1.977280000000000e+05
2465,1.750690460205078e-01,8.200038323175242e+00,2.337440000000000e+05
2466,1.750701904296875e-01,8.199989629253281e+00,1.918400000000000e+05
2467,1.750694274902344e-01,8.200036261503399e+00,2.136640000000000e+05
2468,1.750701904296875e-01,8.199991085957668e+00,1.908000000000000e+05
2469,1.750694274902344e-01,8.200034200474850e+00,2.060000000000000e+05
2470,1.750701904296875e-01,8.199992536048974e+00,1.865920000000000e+05
2471,1.750694274902344e-01,8.200032139927837e+00,2.176640000000000e+05
2472,1.750701904296875e-01,8.199993979536773e+00,1.905760000000000e+05
2473,1.750694274902344e-01,8.200030079817925e+00,2.088480000000000e+05
2474,1.750701904296875e-01,8.199995416544221e+00,1.893120000000000e+05
2475,1.750694274902344e-01,8.200028020364401e+00,2.181920000000000e+05
2476,1.750701904296875e-01,8.199996847043499e+00,2.028000000000000e+05
2477,1.750694274902344e-01,8.200025961329377e+00,2.134880000000000e+05
2478,1.750701904296875e-01,8.199998270969621e+00,1.973280000000000e+05
2479,1.750694274902344e-01,8.200023902929242e+00,2.160320000000000e+05
2480,1.750701904296875e-01,8.199999688478728e+00,1.974560000000000e+05
2481,1.750694274902344e-01,8.200021844964658e+00,2.164320000000000e+05
2482,1.750698089599610e-01,8.200001099505227e+00,2.267840000000000e+05
2483,1.750694274902344e-01,8.200019787575147e+00,2.110880000000000e+05
2484,1.750698089599610e-01,8.200002504129532e+00,2.200640000000000e+05
2485,1.750698089599610e-01,8.200017730672384e+00,2.250400000000000e+05
2486,1.750698089599610e-01,8.200003902319780e+00,2.282560000000000e+05
2487,1.750698089599610e-01,8.200015674433402e+00,2.276960000000000e+05
2488,1.750698089599610e-01,8.200005294119801e+00,2.280800000000000e+05
2489,1.750698089599610e-01,8.200013618616026e+00,2.239520000000000e+05
2490,1.750698089599610e-01,8.200006679458516e+00,2.214880000000000e+05
2491,1.750698089599610e-01,8.200011563395282e+00,2.322560000000000e+05
2492,1.750698089599610e-01,8.200008058526821e+00,2.290400000000000e+05
2493,1.750698089599610e-01,8.200009508680726e+00,2.275680000000000e+05
2494,1.750698089599610e-01,8.200009431214983e+00,2.196640000000000e+05
2495,1.750698089599610e-01,8.200007454571319e+00,2.241440000000000e+05
2496,1.750698089599610e-01,8.200010797675647e+00,2.241120000000000e+05
2497,1.750698089599610e-01,8.200005400972396e+00,2.275840000000000e+05
2498,1.750698089599610e-01,8.200012157760423e+00,2.240480000000000e+05
2499,1.750698089599610e-01,8.200003347906746e+00,2.263840000000000e+05
2500,1.750698089599610e-01,8.200013511657462e+00,2.234720000000000e+05
2501,1.750698089599610e-01,8.200001295430477e+00,2.286080000000000e+05
2502,1.750698089599610e-01,8.200014859214393e+00,2.274240000000000e+05
2503,1.750701904296875e-01,8.199999243488010e+00,1.969280000000000e+05
2504,1.750698089599610e-01,8.200016200584017e+00,2.253120000000000e+05
2505,1.750701904296875e-01,8.199997192059508e+00,2.005440000000000e+05
2506,1.750698089599610e-01,8.200017535725923e+00,2.354720000000000e+05
2507,1.750701904296875e-01,8.199995141201036e+00,1.925760000000000e+05
2508,1.750694274902344e-01,8.200018864674291e+00,2.196000000000000e+05
2509,1.750701904296875e-01,8.199993090969855e+00,2.015520000000000e+05
2510,1.750694274902344e-01,8.200020187427329e+00,2.185600000000000e+05
2511,1.750701904296875e-01,8.199991041304237e+00,1.957280000000000e+05
2512,1.750694274902344e-01,8.200021504095293e+00,2.333440000000000e+05
2513,1.750701904296875e-01,8.199988992105688e+00,1.992000000000000e+05
2514,1.750694274902344e-01,8.200022814557695e+00,2.219200000000000e+05
2515,1.750701904296875e-01,8.199986943545348e+00,2.006560000000000e+05
2516,1.750694274902344e-01,8.200024118924770e+00,2.209120000000000e+05
2517,1.750701904296875e-01,8.199984895519917e+00,1.996960000000000e+05
2518,1.750694274902344e-01,8.200025417189572e+00,2.209920000000000e+05
2519,1.750701904296875e-01,8.199982848083071e+00,2.033920000000000e+05
2520,1.750694274902344e-01,8.200026709383570e+00,2.177280000000000e+05
2521,1.750701904296875e-01,8.199980801209646e+00,2.094080000000000e+05
2522,1.750694274902344e-01,8.200027995537397e+00,2.249440000000000e+05
2523,1.750705718994141e-01,8.199978754913740e+00,2.276960000000000e+05
2524,1.750694274902344e-01,8.200029275603828e+00,2.224160000000000e+05
2525,1.750705718994141e-01,8.199976709206254e+00,2.294560000000000e+05
2526,1.750694274902344e-01,8.200030549688563e+00,2.230080000000000e+05
2527,1.750705718994141e-01,8.199974664021585e+00,2.308320000000000e+05
2528,1.750694274902344e-01,8.200031817782516e+00,2.221440000000000e+05
2529,1.750705718994141e-01,8.199972619449877e+00,2.397440000000000e+05
2530,1.750694274902344e-01,8.200033079875835e+00,2.216000000000000e+05
2531,1.750705718994141e-01,8.199970575459698e+00,2.345760000000000e+05
2532,1.750694274902344e-01,8.200034335992937e+00,2.235360000000000e+05
2533,1.750705718994141e-01,8.199968532024032e+00,2.397280000000000e+05
2534,1.750694274902344e-01,8.200035586200002e+00,2.316320000000000e+05
2535,1.750705718994141e-01,8.199966489229292e+00,2.352160000000000e+05
2536,1.750694274902344e-01,8.200036830523072e+00,2.270080000000000e+05
2537,1.750705718994141e-01,8.199964446966769e+00,2.346080000000000e+05
2538,1.750690460205078e-01,8.200038068833241e+00,2.349120000000000e+05
2539,1.750709533691406e-01,8.199962405322403e+00,2.325920000000000e+05
2540,1.750690460205078e-01,8.200039301307976e+00,2.368640000000000e+05
2541,1.750709533691406e-01,8.199960364224909e+00,2.303840000000000e+05
2542,1.750690460205078e-01,8.200040527855212e+00,2.376960000000000e+05
2543,1.750709533691406e-01,8.199958323760089e+00,2.249920000000000e+05
2544,1.750690460205078e-01,8.200041748652458e+00,2.365920000000000e+05
2545,1.750709533691406e-01,8.199956283854041e+00,2.208800000000000e+05
2546,1.750690460205078e-01,8.200042963567471e+00,2.385440000000000e+05
2547,1.750709533691406e-01,8.199954244590270e+00,2.312160000000000e+05
2548,1.750690460205078e-01,8.200044172660414e+00,2.336800000000000e+05
2549,1.750709533691406e-01,8.199952205818542e+00,2.338400000000000e+05
2550,1.750690460205078e-01,8.200045375951635e+00,2.365760000000000e+05
2551,1.750709533691406e-01,8.199950167775684e+00,2.326880000000000e+05
2552,1.750690460205078e-01,8.200046573501798e+00,2.412640000000000e+05
2553,1.750709533691406e-01,8.199948130271165e+00,2.326880000000000e+05
2554,1.750690460205078e-01,8.200047765289257e+00,2.362080000000000e+05
2555,1.750709533691406e-01,8.199946093384794e+00,2.247520000000000e+05
2556,1.750690460205078e-01,8.200048951295061e+00,2.445280000000000e+05
2557,1.750709533691406e-01,8.199944057118021e+00,2.363360000000000e+05
2558,1.750690460205078e-01,8.200050131538356e+00,2.403360000000000e+05
2559,1.750713348388672e-01,8.199942021395978e+00,2.444160000000000e+05
2560,1.750690460205078e-01,8.200051306189840e+00,2.385440000000000e+05
2561,1.750713348388672e-01,8.199939986295318e+00,2.481280000000000e+05
2562,1.750690460205078e-01,8.200052475073720e+00,2.388000000000000e+05
2563,1.750713348388672e-01,8.199937951778388e+00,2.405600000000000e+05
2564,1.750690460205078e-01,8.200053638321828e+00,2.442240000000000e+05
2565,1.750713348388672e-01,8.199935917923465e+00,2.479360000000000e+05
2566,1.750690460205078e-01,8.200054795872875e+00,2.393280000000000e+05
2567,1.750713348388672e-01,8.199933884651024e+00,2.465760000000000e+05
2568,1.750686645507813e-01,8.200055947895946e+00,2.241920000000000e+05
2569,1.750713348388672e-01,8.199931851959244e+00,2.457280000000000e+05
2570,1.750686645507813e-01,8.200057094172406e+00,2.191040000000000e+05
2571,1.750713348388672e-01,8.199929819962902e+00,2.528000000000000e+05
2572,1.750686645507813e-01,8.200058234949188e+00,2.202880000000000e+05
2573,1.750713348388672e-01,8.199927788503187e+00,2.482720000000000e+05
2574,1.750686645507813e-01,8.200059370082762e+00,2.296800000000000e+05
2575,1.750717163085938e-01,8.199925757733268e+00,2.282560000000000e+05
2576,1.750686645507813e-01,8.200060499703778e+00,2.249120000000000e+05
2577,1.750717163085938e-01,8.199923727530097e+00,2.210880000000000e+05
2578,1.750686645507813e-01,8.200061623744269e+00,2.156320000000000e+05
2579,1.750717163085938e-01,8.199921697889961e+00,2.220800000000000e+05
2580,1.750686645507813e-01,8.200062742215918e+00,2.226080000000000e+05
2581,1.750717163085938e-01,8.199919668965389e+00,2.224800000000000e+05
2582,1.750686645507813e-01,8.200063855205496e+00,2.190080000000000e+05
2583,1.750717163085938e-01,8.199917640632126e+00,2.175680000000000e+05
2584,1.750686645507813e-01,8.200064962725111e+00,2.194560000000000e+05
2585,1.750717163085938e-01,8.199915612922142e+00,2.171520000000000e+05
2586,1.750686645507813e-01,8.200066064780906e+00,2.300640000000000e+05
2587,1.750717163085938e-01,8.199913585869089e+00,2.213600000000000e+05
2588,1.750686645507813e-01,8.200067161304187e+00,2.180480000000000e+05
2589,1.750717163085938e-01,8.199911559425678e+00,2.112640000000000e+05
2590,1.750686645507813e-01,8.200068252421216e+00,2.254240000000000e+05
2591,1.750717163085938e-01,8.199909533582627e+00,2.268960000000000e+05
2592,1.750686645507813e-01,8.200069338097380e+00,2.218560000000000e+05
2593,1.750717163085938e-01,8.199907508329899e+00,2.195360000000000e+05
2594,1.750686645507813e-01,8.200070418419498e+00,2.240160000000000e+05
2595,1.750720977783203e-01,8.199905483819956e+00,2.517760000000000e+05
2596,1.750686645507813e-01,8.200071493313271e+00,2.215680000000000e+05
2597,1.750720977783203e-01,8.199903459881115e+00,2.480320000000000e+05
2598,1.750686645507813e-01,8.200072562785197e+00,2.287520000000000e+05
2599,1.750720977783203e-01,8.199901436543051e+00,2.498080000000000e+05
2600,1.750686645507813e-01,8.200073626956444e+00,2.385760000000000e+05
2601,1.750720977783203e-01,8.199899413874157e+00,2.456480000000000e+05
2602,1.750686645507813e-01,8.200074685751002e+00,2.335680000000000e+05
2603,1.750720977783203e-01,8.199897391823004e+00,2.530400000000000e+05
2604,1.750682830810547e-01,8.200075739253506e+00,2.510560000000000e+05
2605,1.750720977783203e-01,8.199895370457526e+00,2.500640000000000e+05
2606,1.750682830810547e-01,8.200076787425621e+00,2.574720000000000e+05
2607,1.750720977783203e-01,8.199893349681719e+00,2.503840000000000e+05
2608,1.750682830810547e-01,8.200077830269608e+00,2.533760000000000e+05
2609,1.750720977783203e-01,8.199891329565661e+00,2.516320000000000e+05
2610,1.750682830810547e-01,8.200078867864660e+00,2.575520000000000e+05
2611,1.750724792480469e-01,8.199889310052145e+00,2.445920000000000e+05
2612,1.750682830810547e-01,8.200079900212939e+00,2.525760000000000e+05
2613,1.750724792480469e-01,8.199887291247986e+00,2.394880000000000e+05
2614,1.750682830810547e-01,8.200080927272991e+00,2.480480000000000e+05
2615,1.750724792480469e-01,8.199885273056859e+00,2.456640000000000e+05
2616,1.750682830810547e-01,8.200081949203856e+00,2.475520000000000e+05
2617,1.750724792480469e-01,8.199883255502501e+00,2.462880000000000e+05
2618,1.750682830810547e-01,8.200082965845933e+00,2.486080000000000e+05
2619,1.750724792480469e-01,8.199881238569663e+00,2.375200000000000e+05
2620,1.750682830810547e-01,8.200083977276382e+00,2.641440000000000e+05
2621,1.750724792480469e-01,8.199879222400604e+00,2.381120000000000e+05
2622,1.750682830810547e-01,8.200084983570354e+00,2.554880000000000e+05
2623,1.750724792480469e-01,8.199877206776698e+00,2.401760000000000e+05
2624,1.750682830810547e-01,8.200085984687265e+00,2.488960000000000e+05
2625,1.750724792480469e-01,8.199875191841006e+00,2.459520000000000e+05
2626,1.750682830810547e-01,8.200086980623036e+00,2.498880000000000e+05
2627,1.750724792480469e-01,8.199873177532933e+00,2.489600000000000e+05
2628,1.750682830810547e-01,8.200087971451628e+00,2.615200000000000e+05
2629,1.750724792480469e-01,8.199871163915573e+00,2.445440000000000e+05
2630,1.750682830810547e-01,8.200088957128729e+00,2.515840000000000e+05
2631,1.750728607177734e-01,8.199869150887434e+00,2.584960000000000e+05
2632,1.750682830810547e-01,8.200089937768400e+00,2.475520000000000e+05
2633,1.750728607177734e-01,8.199867138628955e+00,2.592800000000000e+05
2634,1.750682830810547e-01,8.200090913244813e+00,2.648320000000000e+05
2635,1.750728607177734e-01,8.199865126916443e+00,2.513760000000000e+05
2636,1.750682830810547e-01,8.200091883751323e+00,2.583520000000000e+05
2637,1.750728607177734e-01,8.199863115932065e+00,2.594400000000000e+05
2638,1.750679016113281e-01,8.200092849119603e+00,2.504480000000000e+05
2639,1.750728607177734e-01,8.199861105530093e+00,2.552800000000000e+05
2640,1.750679016113281e-01,8.200093809461961e+00,2.432320000000000e+05
2641,1.750728607177734e-01,8.199859095850211e+00,2.534560000000000e+05
2642,1.750679016113281e-01,8.200094764769940e+00,2.437920000000000e+05
2643,1.750728607177734e-01,8.199857086830267e+00,2.590880000000000e+05
2644,1.750679016113281e-01,8.200095715153154e+00,2.516480000000000e+05
2645,1.750728607177734e-01,8.199855078483296e+00,2.517120000000000e+05
2646,1.750679016113281e-01,8.200096660443986e+00,2.480960000000000e+05
2647,1.750728607177734e-01,8.199853070746622e+00,2.673120000000000e+05
2648,1.750679016113281e-01,8.200097600829899e+00,2.532160000000000e+05
2649,1.750732421875000e-01,8.199851063715093e+00,1.964640000000000e+05
2650,1.750679016113281e-01,8.200098536221107e+00,2.521760000000000e+05
2651,1.750732421875000e-01,8.199849057323407e+00,1.947680000000000e+05
2652,1.750679016113281e-01,8.200099466685431e+00,2.479680000000000e+05
2653,1.750732421875000e-01,8.199847051626870e+00,1.873760000000000e+05
2654,1.750679016113281e-01,8.200100392250480e+00,2.509600000000000e+05
2655,1.750732421875000e-01,8.199845046597666e+00,1.933280000000000e+05
2656,1.750679016113281e-01,8.200101312864319e+00,2.441760000000000e+05
2657,1.750732421875000e-01,8.199843042249228e+00,1.916000000000000e+05
2658,1.750679016113281e-01,8.200102228512996e+00,2.479040000000000e+05
2659,1.750732421875000e-01,8.199841038593981e+00,1.890720000000000e+05
2660,1.750679016113281e-01,8.200103139343707e+00,2.469920000000000e+05
2661,1.750732421875000e-01,8.199839035563659e+00,1.908160000000000e+05
2662,1.750679016113281e-01,8.200104045340801e+00,2.428000000000000e+05
2663,1.750732421875000e-01,8.199837033168807e+00,1.897920000000000e+05
2664,1.750679016113281e-01,8.200104946369555e+00,2.450880000000000e+05
2665,1.750732421875000e-01,8.199835031544264e+00,1.933280000000000e+05
2666,1.750679016113281e-01,8.200105842695455e+00,2.442400000000000e+05
2667,1.750732421875000e-01,8.199833030576771e+00,1.877760000000000e+05
2668,1.750679016113281e-01,8.200106734100924e+00,2.474720000000000e+05
2669,1.750736236572266e-01,8.199831030237229e+00,2.616160000000000e+05
2670,1.750679016113281e-01,8.200107620690076e+00,2.504320000000000e+05
2671,1.750736236572266e-01,8.199829030573499e+00,2.614080000000000e+05
2672,1.750679016113281e-01,8.200108502524735e+00,2.516960000000000e+05
2673,1.750736236572266e-01,8.199827031638064e+00,2.634240000000000e+05
2674,1.750679016113281e-01,8.200109379547795e+00,2.559360000000000e+05
2675,1.750736236572266e-01,8.199825033397710e+00,2.660960000000000e+05
2676,1.750679016113281e-01,8.200110251822521e+00,2.558560000000000e+05
2677,1.750736236572266e-01,8.199823035778513e+00,2.725280000000000e+05
2678,1.750679016113281e-01,8.200111119367332e+00,2.473280000000000e+05
2679,1.750736236572266e-01,8.199821038869361e+00,2.644160000000000e+05
2680,1.750679016113281e-01,8.200111982083948e+00,2.597440000000000e+05
2681,1.750736236572266e-01,8.199819042595539e+00,2.774240000000000e+05
2682,1.750675201416016e-01,8.200112840193048e+00,2.609280000000000e+05
2683,1.750736236572266e-01,8.199817047088317e+00,2.617280000000000e+05
2684,1.750675201416016e-01,8.200113693471835e+00,2.764960000000000e+05
2685,1.750740051269531e-01,8.199815052186930e+00,2.601280000000000e+05
2686,1.750675201416016e-01,8.200114542182952e+00,2.639360000000000e+05
2687,1.750740051269531e-01,8.199813057979538e+00,2.468960000000000e+05
2688,1.750675201416016e-01,8.200115386060693e+00,2.642560000000000e+05
2689,1.750740051269531e-01,8.199811064554581e+00,2.574560000000000e+05
2690,1.750675201416016e-01,8.200116225365297e+00,2.637440000000000e+05
2691,1.750740051269531e-01,8.199809071710288e+00,2.595200000000000e+05
2692,1.750675201416016e-01,8.200117060034424e+00,2.715200000000000e+05
2693,1.750740051269531e-01,8.199807079615859e+00,2.496480000000000e+05
2694,1.750675201416016e-01,8.200117890085149e+00,2.648320000000000e+05
2695,1.750740051269531e-01,8.199805088190685e+00,2.491840000000000e+05
2696,1.750675201416016e-01,8.200118715410087e+00,2.640320000000000e+05
2697,1.750740051269531e-01,8.199803097480657e+00,2.612640000000000e+05
2698,1.750675201416016e-01,8.200119536230750e+00,2.778080000000000e+05
2699,1.750740051269531e-01,8.199801107445913e+00,2.576320000000000e+05
2700,1.750675201416016e-01,8.200120352355317e+00,2.629760000000000e+05
2701,1.750740051269531e-01,8.199799118087277e+00,2.670400000000000e+05
2702,1.750675201416016e-01,8.200121164006051e+00,2.728800000000000e+05
2703,1.750740051269531e-01,8.199797129451593e+00,2.513280000000000e+05
2704,1.750675201416016e-01,8.200121970991450e+00,2.708160000000000e+05
2705,1.750740051269531e-01,8.199795141535477e+00,2.616160000000000e+05
2706,1.750675201416016e-01,8.200122773487287e+00,2.644640000000000e+05
2707,1.750743865966797e-01,8.199793154259794e+00,2.746880000000000e+05
2708,1.750675201416016e-01,8.200123571385026e+00,2.670720000000000e+05
2709,1.750743865966797e-01,8.199791167662561e+00,2.709760000000000e+05
2710,1.750675201416016e-01,8.200124364821692e+00,2.672160000000000e+05
2711,1.750743865966797e-01,8.199789181787667e+00,2.743680000000000e+05
2712,1.750675201416016e-01,8.200125153641972e+00,2.758720000000000e+05
2713,1.750743865966797e-01,8.199787196674594e+00,2.634880000000000e+05
2714,1.750675201416016e-01,8.200125938024295e+00,2.659520000000000e+05
2715,1.750743865966797e-01,8.199785212238806e+00,2.525280000000000e+05
2716,1.750675201416016e-01,8.200126717937302e+00,2.610080000000000e+05
2717,1.750743865966797e-01,8.199783228437097e+00,2.625600000000000e+05
2718,1.750675201416016e-01,8.200127493433262e+00,2.647200000000000e+05
2719,1.750743865966797e-01,8.199781245390170e+00,2.603520000000000e+05
2720,1.750675201416016e-01,8.200128264356575e+00,2.774880000000000e+05
2721,1.750743865966797e-01,8.199779263097422e+00,2.808480000000000e+05
2722,1.750675201416016e-01,8.200129030841367e+00,2.686880000000000e+05
2723,1.750747680664063e-01,8.199777281428830e+00,2.472320000000000e+05
2724,1.750671386718750e-01,8.200129792977609e+00,2.313280000000000e+05
2725,1.750747680664063e-01,8.199775300380271e+00,2.512800000000000e+05
2726,1.750671386718750e-01,8.200130550692789e+00,2.289280000000000e+05
2727,1.750747680664063e-01,8.199773320240372e+00,2.570400000000000e+05
2728,1.750671386718750e-01,8.200131303910011e+00,2.206400000000000e+05
2729,1.750747680664063e-01,8.199771340669711e+00,2.504480000000000e+05
2730,1.750671386718750e-01,8.200132052762669e+00,2.256800000000000e+05
2731,1.750747680664063e-01,8.199769361828738e+00,2.592960000000000e+05
2732,1.750671386718750e-01,8.200132797256813e+00,2.321120000000000e+05
2733,1.750747680664063e-01,8.199767383671873e+00,2.549440000000000e+05
2734,1.750671386718750e-01,8.200133537440111e+00,2.261440000000000e+05
2735,1.750747680664063e-01,8.199765406275235e+00,2.469280000000000e+05
2736,1.750671386718750e-01,8.200134273151619e+00,2.249120000000000e+05
2737,1.750747680664063e-01,8.199763429590710e+00,2.476000000000000e+05
2738,1.750671386718750e-01,8.200135004646237e+00,2.279520000000000e+05
2739,1.750747680664063e-01,8.199761453568744e+00,2.498240000000000e+05
2740,1.750671386718750e-01,8.200135731722520e+00,2.298720000000000e+05
2741,1.750747680664063e-01,8.199759478284591e+00,2.516960000000000e+05
2742,1.750671386718750e-01,8.200136454506724e+00,2.260640000000000e+05
2743,1.750751495361328e-01,8.199757503774000e+00,2.735840000000000e+05
2744,1.750671386718750e-01,8.200137173045727e+00,2.456800000000000e+05
2745,1.750751495361328e-01,8.199755529899203e+00,2.704800000000000e+05
2746,1.750671386718750e-01,8.200137887301727e+00,2.240800000000000e+05
2747,1.750751495361328e-01,8.199753556737567e+00,2.803360000000000e+05
2748,1.750671386718750e-01,8.200138597192549e+00,2.263040000000000e+05
2749,1.750751495361328e-01,8.199751584363188e+00,2.824160000000000e+05
2750,1.750671386718750e-01,8.200139302845885e+00,2.382720000000000e+05
2751,1.750751495361328e-01,8.199749612637808e+00,2.845120000000000e+05
2752,1.750671386718750e-01,8.200140004264178e+00,2.266080000000000e+05
2753,1.750751495361328e-01,8.199747641594998e+00,2.741920000000000e+05
2754,1.750671386718750e-01,8.200140701489776e+00,2.282080000000000e+05
2755,1.750751495361328e-01,8.199745671347877e+00,2.867200000000000e+05
2756,1.750671386718750e-01,8.200141394398731e+00,2.404960000000000e+05
2757,1.750751495361328e-01,8.199743701760699e+00,2.955200000000000e+05
2758,1.750671386718750e-01,8.200142083240763e+00,2.329920000000000e+05
2759,1.750751495361328e-01,8.199741732989311e+00,2.808960000000000e+05
2760,1.750671386718750e-01,8.200142767765563e+00,2.276480000000000e+05
2761,1.750755310058594e-01,8.199739764893966e+00,2.692000000000000e+05
2762,1.750671386718750e-01,8.200143448096719e+00,2.417600000000000e+05
2763,1.750755310058594e-01,8.199737797419527e+00,2.935840000000000e+05
2764,1.750671386718750e-01,8.200144124360190e+00,2.279360000000000e+05
2765,1.750755310058594e-01,8.199735830764499e+00,2.640960000000000e+05
2766,1.750671386718750e-01,8.200144796385125e+00,2.357920000000000e+05
2767,1.750755310058594e-01,8.199733864828882e+00,2.739360000000000e+05
2768,1.750671386718750e-01,8.200145464296481e+00,2.318080000000000e+05
2769,1.750755310058594e-01,8.199731899600284e+00,2.765600000000000e+05
2770,1.750671386718750e-01,8.200146128047598e+00,2.348160000000000e+05
2771,1.750755310058594e-01,8.199729935019180e+00,2.822720000000000e+05
2772,1.750671386718750e-01,8.200146787637403e+00,2.449120000000000e+05
2773,1.750755310058594e-01,8.199727971199845e+00,2.769600000000000e+05
2774,1.750671386718750e-01,8.200147443143960e+00,2.325600000000000e+05
2775,1.750755310058594e-01,8.199726008168213e+00,2.689600000000000e+05
2776,1.750671386718750e-01,8.200148094606796e+00,2.364320000000000e+05
2777,1.750755310058594e-01,8.199724045863983e+00,2.678400000000000e+05
2778,1.750671386718750e-01,8.200148741977999e+00,2.343040000000000e+05
2779,1.750755310058594e-01,8.199722084187407e+00,2.768800000000000e+05
2780,1.750667572021485e-01,8.200149385168158e+00,2.968160000000000e+05
2781,1.750759124755859e-01,8.199720123333398e+00,2.873600000000000e+05
2782,1.750667572021485e-01,8.200150024424451e+00,2.855200000000000e+05
2783,1.750759124755859e-01,8.199718163113300e+00,2.810240000000000e+05
2784,1.750667572021485e-01,8.200150659572552e+00,2.861440000000000e+05
2785,1.750759124755859e-01,8.199716203722216e+00,2.861120000000000e+05
2786,1.750667572021485e-01,8.200151290689982e+00,2.875040000000000e+05
2787,1.750759124755859e-01,8.199714245015812e+00,2.966240000000000e+05
2788,1.750667572021485e-01,8.200151917769469e+00,2.891040000000000e+05
2789,1.750759124755859e-01,8.199712287014364e+00,3.012320000000000e+05
2790,1.750667572021485e-01,8.200152540845080e+00,2.872800000000000e+05
2791,1.750759124755859e-01,8.199710329830021e+00,3.022080000000000e+05
2792,1.750667572021485e-01,8.200153159951023e+00,2.861920000000000e+05
2793,1.750759124755859e-01,8.199708373268784e+00,2.862720000000000e+05
2794,1.750667572021485e-01,8.200153775036590e+00,2.878560000000000e+05
2795,1.750759124755859e-01,8.199706417482629e+00,2.854560000000000e+05
2796,1.750667572021485e-01,8.200154386092446e+00,2.855840000000000e+05
2797,1.750759124755859e-01,8.199704462451011e+00,2.841760000000000e+05
2798,1.750667572021485e-01,8.200154993236279e+00,2.850080000000000e+05
2799,1.750762939453125e-01,8.199702508153637e+00,2.571040000000000e+05
2800,1.750667572021485e-01,8.200155596415597e+00,2.899840000000000e+05
2801,1.750762939453125e-01,8.199700554523327e+00,2.551200000000000e+05
